DATE,Mob dist,Thresh,Anomaly
2014-07-01,2.5871661932246655,3.505885943421393,False
2014-07-02,2.9131126801529206,3.505885943421393,False
2014-07-03,2.621783784723547,3.505885943421393,False
2014-07-04,1.4071091431994474,3.505885943421393,False
2014-07-05,0.951300608884493,3.505885943421393,False
2014-07-06,0.6655348826880609,3.505885943421393,False
2014-07-07,0.5053822321752629,3.505885943421393,False
2014-07-08,0.46579736865050547,3.505885943421393,False
2014-07-09,0.35941343467423614,3.505885943421393,False
2014-07-10,0.36105243686870564,3.505885943421393,False
2014-07-11,0.5834927965231278,3.505885943421393,False
2014-07-12,0.4678802749605754,3.505885943421393,False
2014-07-13,0.42141467431470925,3.505885943421393,False
2014-07-14,0.4674498828409975,3.505885943421393,False
2014-07-15,0.5287199126193113,3.505885943421393,False
2014-07-16,0.5947003619158865,3.505885943421393,False
2014-07-17,0.6562379067628837,3.505885943421393,False
2014-07-18,0.7161511515536092,3.505885943421393,False
2014-07-19,0.7172179642194465,3.505885943421393,False
2014-07-20,0.7146610941450615,3.505885943421393,False
2014-07-21,0.7016011724259402,3.505885943421393,False
2014-07-22,0.6935271656648964,3.505885943421393,False
2014-07-23,0.741647642181873,3.505885943421393,False
2014-07-24,3.023348954926571,3.505885943421393,False
2014-07-25,3.699963033648728,3.505885943421393,True
2014-07-26,2.975343617456522,3.505885943421393,False
2014-07-27,1.8962103966210653,3.505885943421393,False
2014-07-28,2.8370986282845667,3.505885943421393,False
2014-07-29,3.295038446140154,3.505885943421393,False
2014-07-30,1.082283996010931,3.505885943421393,False
2014-07-31,0.6480204043523704,3.505885943421393,False
2014-08-01,0.6063577012388852,3.505885943421393,False
2014-08-02,0.6618693027600229,3.505885943421393,False
2014-08-03,0.7294685340171211,3.505885943421393,False
2014-08-04,0.7903189309491984,3.505885943421393,False
2014-08-05,0.842249914349596,3.505885943421393,False
2014-08-06,0.886659164112807,3.505885943421393,False
2014-08-07,0.9237854421607331,3.505885943421393,False
2014-08-08,0.9578547378505435,3.505885943421393,False
2014-08-09,0.9886811559837734,3.505885943421393,False
2014-08-10,1.0183810008273846,3.505885943421393,False
2014-08-11,1.0466295839081157,3.505885943421393,False
2014-08-12,1.0672362797380883,3.505885943421393,False
2014-08-13,1.0543384125371773,3.505885943421393,False
2014-08-14,1.045804249629578,3.505885943421393,False
2014-08-15,1.01380193684373,3.505885943421393,False
2014-08-16,0.9898278079328295,3.505885943421393,False
2014-08-17,0.9796966201081957,3.505885943421393,False
2014-08-18,0.9943625228430967,3.505885943421393,False
2014-08-19,1.0332413812053605,3.505885943421393,False
2014-08-20,1.0726654638777104,3.505885943421393,False
2014-08-21,0.9657570053767538,3.505885943421393,False
2014-08-22,1.1019227028314649,3.505885943421393,False
2014-08-23,1.5486780433154976,3.505885943421393,False
2014-08-24,1.762249620121055,3.505885943421393,False
2014-08-25,1.5619028670648005,3.505885943421393,False
2014-08-26,1.175402584486088,3.505885943421393,False
2014-08-27,1.1129934866603135,3.505885943421393,False
2014-08-28,1.0916727880816286,3.505885943421393,False
2014-08-29,1.0671372223008637,3.505885943421393,False
2014-08-30,1.0437907333457506,3.505885943421393,False
2014-08-31,1.0205767247728985,3.505885943421393,False
2007-06-06,15.439751382598862,3.505885943421393,True
2007-06-07,14.373412662080147,3.505885943421393,True
2007-06-08,13.434155409306486,3.505885943421393,True
2007-06-09,11.653516981938116,3.505885943421393,True
2007-06-10,9.810820423172993,3.505885943421393,True
2007-06-11,9.274084918518753,3.505885943421393,True
2007-06-12,8.549348539232252,3.505885943421393,True
2007-06-13,7.938350456598817,3.505885943421393,True
2007-06-14,7.859647923777464,3.505885943421393,True
2007-06-15,7.102612286262458,3.505885943421393,True
2007-06-16,5.473224724136413,3.505885943421393,True
2007-06-17,5.4961680123995835,3.505885943421393,True
2007-06-18,5.8931924358797465,3.505885943421393,True
2007-06-19,6.10075064154088,3.505885943421393,True
2007-06-20,6.617608687405366,3.505885943421393,True
2007-06-21,7.353637483228872,3.505885943421393,True
2007-06-22,7.868506201741577,3.505885943421393,True
2007-06-23,7.702143263394778,3.505885943421393,True
2007-06-24,7.491834624190106,3.505885943421393,True
2007-06-25,7.249312641197247,3.505885943421393,True
2007-06-26,6.710039393058897,3.505885943421393,True
2007-06-27,6.249177345075963,3.505885943421393,True
2007-06-28,6.367862129306173,3.505885943421393,True
2007-06-29,9.047320674752111,3.505885943421393,True
2007-06-30,10.450717643578068,3.505885943421393,True
2007-07-01,9.927415189276928,3.505885943421393,True
2007-07-02,9.346412109673757,3.505885943421393,True
2007-07-03,9.201640580466139,3.505885943421393,True
2007-07-04,9.036927254804034,3.505885943421393,True
2007-07-05,8.069436735388184,3.505885943421393,True
2007-07-06,8.301573280757411,3.505885943421393,True
2007-07-07,8.140951259318486,3.505885943421393,True
2007-07-08,7.82023618415556,3.505885943421393,True
2007-07-09,7.604041427982924,3.505885943421393,True
2007-07-10,7.327642188344812,3.505885943421393,True
2007-07-11,7.396720747258626,3.505885943421393,True
2007-07-12,7.725810914621277,3.505885943421393,True
2007-07-13,7.747082055827833,3.505885943421393,True
2007-07-14,7.488391104018094,3.505885943421393,True
2007-07-15,7.13260398100766,3.505885943421393,True
2007-07-16,6.55401033757187,3.505885943421393,True
2007-07-17,5.72951165668106,3.505885943421393,True
2007-07-18,4.959410353550289,3.505885943421393,True
2007-07-19,4.476999323297462,3.505885943421393,True
2007-07-20,4.709793886331124,3.505885943421393,True
2007-07-21,9.332821541393374,3.505885943421393,True
2007-07-22,19.282185091618903,3.505885943421393,True
2007-07-23,21.07173702186423,3.505885943421393,True
2007-07-24,17.47171008457709,3.505885943421393,True
2007-07-25,15.262575274075036,3.505885943421393,True
2007-07-26,18.38513030291519,3.505885943421393,True
2007-07-27,16.306590082828915,3.505885943421393,True
2007-07-28,7.086324769811305,3.505885943421393,True
2007-07-29,4.248946755964786,3.505885943421393,True
2007-07-30,3.3033473693085376,3.505885943421393,False
2007-07-31,2.7040272924821616,3.505885943421393,False
2007-08-01,2.19502020169738,3.505885943421393,False
2007-08-02,1.811563119981552,3.505885943421393,False
2007-08-03,1.5392733343110812,3.505885943421393,False
2007-08-04,1.2782928622962804,3.505885943421393,False
2007-08-05,1.1139236672909236,3.505885943421393,False
2007-08-06,0.9745464876690364,3.505885943421393,False
2007-08-07,0.818497470909805,3.505885943421393,False
2007-08-08,0.6512239731487907,3.505885943421393,False
2007-08-09,0.519916673832006,3.505885943421393,False
2007-08-10,0.4328984020611458,3.505885943421393,False
2007-08-11,0.3509632221819971,3.505885943421393,False
2007-08-12,0.2625016410174036,3.505885943421393,False
2007-08-13,0.18593175834233047,3.505885943421393,False
2007-08-14,0.11627365374219127,3.505885943421393,False
2007-08-15,0.1261495556006526,3.505885943421393,False
2007-08-16,0.335340284676062,3.505885943421393,False
2007-08-17,1.1390329161646324,3.505885943421393,False
2007-08-18,1.840687602789599,3.505885943421393,False
2007-08-19,2.184213267665089,3.505885943421393,False
2007-08-20,2.154353918043077,3.505885943421393,False
2007-08-21,2.0145167675148716,3.505885943421393,False
2007-08-22,2.003079704521403,3.505885943421393,False
2007-08-23,1.9620475271102815,3.505885943421393,False
2007-08-24,1.9150785328428868,3.505885943421393,False
2007-08-25,1.8561570069094004,3.505885943421393,False
2007-08-26,1.8298824365805286,3.505885943421393,False
2007-08-27,1.7946574501158457,3.505885943421393,False
2007-08-28,1.7426987156554432,3.505885943421393,False
2007-08-29,1.6825389129495745,3.505885943421393,False
2007-08-30,1.6203817705263561,3.505885943421393,False
2007-08-31,1.5554809441769846,3.505885943421393,False
2007-09-01,1.4840560606681865,3.505885943421393,False
2007-09-02,1.4267495896596856,3.505885943421393,False
2007-09-03,1.3873360625059143,3.505885943421393,False
2007-09-04,1.3551371839542983,3.505885943421393,False
2007-09-05,1.315564901668752,3.505885943421393,False
2007-09-06,1.27136541308754,3.505885943421393,False
2007-09-07,1.2209674991604087,3.505885943421393,False
2007-09-08,1.1674361158199045,3.505885943421393,False
2007-09-09,1.0937044962848015,3.505885943421393,False
2007-09-10,1.02623586434416,3.505885943421393,False
2007-09-11,0.9579025704933295,3.505885943421393,False
2007-09-12,0.8872485214038978,3.505885943421393,False
2007-09-13,0.8203713482485887,3.505885943421393,False
2007-09-14,0.7549512523119161,3.505885943421393,False
2007-09-15,0.683629083292063,3.505885943421393,False
2007-09-16,0.6098118721818632,3.505885943421393,False
2007-09-17,0.5469323073480734,3.505885943421393,False
2007-09-18,0.49488757282270057,3.505885943421393,False
2007-09-19,0.44609290070994606,3.505885943421393,False
2007-09-20,0.40078090436134145,3.505885943421393,False
2007-09-21,0.3871660478913062,3.505885943421393,False
2007-09-22,0.4347028099430229,3.505885943421393,False
2007-09-23,0.4199695295058208,3.505885943421393,False
2007-09-24,0.34447581141229694,3.505885943421393,False
2007-09-25,0.28502684028890574,3.505885943421393,False
2007-09-26,0.3117383742527052,3.505885943421393,False
2007-09-27,0.28423244480804866,3.505885943421393,False
2007-09-28,0.18585110513550185,3.505885943421393,False
2007-09-29,0.3519293295817777,3.505885943421393,False
2007-09-30,11.998403602351607,3.505885943421393,True
2007-10-01,17.283794840653062,3.505885943421393,True
2007-10-02,21.17423788391422,3.505885943421393,True
2007-10-03,17.626347947597402,3.505885943421393,True
2007-10-04,14.670871073676285,3.505885943421393,True
2007-10-05,18.290492467353644,3.505885943421393,True
2007-10-06,12.196066511491575,3.505885943421393,True
2007-10-07,10.538853742171547,3.505885943421393,True
2007-10-08,12.762473713323637,3.505885943421393,True
2007-10-09,11.582050695568169,3.505885943421393,True
2007-10-10,11.20588984130165,3.505885943421393,True
2007-10-11,11.188947541622438,3.505885943421393,True
2007-10-12,13.138671051569316,3.505885943421393,True
2007-10-13,5.529404347133068,3.505885943421393,True
2007-10-14,5.299497314166313,3.505885943421393,True
2007-10-15,5.210538259937969,3.505885943421393,True
2007-10-16,2.549307190675572,3.505885943421393,False
2007-10-17,4.315131323496675,3.505885943421393,True
2007-10-18,7.148841488652475,3.505885943421393,True
2007-10-19,8.898743614298601,3.505885943421393,True
2007-10-20,8.877931187151539,3.505885943421393,True
2007-10-21,9.135110660918574,3.505885943421393,True
2007-10-22,12.049548485555288,3.505885943421393,True
2007-10-23,13.522054109300155,3.505885943421393,True
2007-10-24,13.866292381001697,3.505885943421393,True
2007-10-25,12.227152437545428,3.505885943421393,True
2007-10-26,11.906148313785106,3.505885943421393,True
2007-10-27,12.73290031078936,3.505885943421393,True
2007-10-28,8.985080173191658,3.505885943421393,True
2007-10-29,5.155414585615755,3.505885943421393,True
2007-10-30,3.644476609999776,3.505885943421393,True
2007-10-31,3.3053992415011213,3.505885943421393,False
2007-11-01,2.9303105638257785,3.505885943421393,False
2007-11-02,3.3651877235546475,3.505885943421393,False
2007-11-03,2.899238251945999,3.505885943421393,False
2007-11-04,2.32780060607236,3.505885943421393,False
2007-11-05,2.8564784239024363,3.505885943421393,False
2007-11-06,2.6440398122826334,3.505885943421393,False
2007-11-07,2.586680475685039,3.505885943421393,False
2007-11-08,2.687353811312026,3.505885943421393,False
2007-11-09,6.758436020985588,3.505885943421393,True
2007-11-10,13.208225751412574,3.505885943421393,True
2007-11-11,14.329316883949048,3.505885943421393,True
2007-11-12,15.859571118197596,3.505885943421393,True
2007-11-13,13.32513643132172,3.505885943421393,True
2007-11-14,13.37462888761477,3.505885943421393,True
2007-11-15,11.679780097431722,3.505885943421393,True
2007-11-16,11.548957480748022,3.505885943421393,True
2007-11-17,11.070041723957003,3.505885943421393,True
